Accident Date/Time,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations
2015-11-11 21:30:00,"MAGELLAN PIPELINE COMPANY, LP",PINE BEND PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,,DAKOTA,MN,44.77085,-93.04889,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.2,,0.2,0.0,NO,NO,YES,2015-11-11 21:30:00,2015-11-12 02:30:00,0.0
2015-11-12 13:45:00,"ENERGY XXI USA, INC","ENERGY XXI USA, INC.",ONSHORE,TANK,CRUDE OIL,,,GRAND ISLE,JEFFERSON,LA,29.1514,-89.5806,INCORRECT OPERATION,INCORRECT VALVE POSITION,5.0,,5.0,0.0,NO,NO,NO,,,0.0
2015-11-14 07:45:00,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT MARINE WEST EXPORT METER SKID,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,BEAUMONT,JEFFERSON,TX,30.030029,-94.041199,INCORRECT OPERATION,INCORRECT INSTALLATION,1.4,,0.7,0.7,NO,NO,YES,2015-11-14 07:45:00,2015-11-14 14:00:00,0.0
2015-11-16 21:00:00,COLONIAL PIPELINE CO,MITCHELL JUNCTION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,COLUMBIA,CUMBERLAND,VA,37.6633,-78.2375,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.28,,0.28,0.0,NO,NO,NO,,,0.0
2015-11-17 11:30:00,"CRIMSON GULF, LLC",,OFFSHORE,,CRUDE OIL,,,GULF OF MEXICO,,LA,29.245664,-88.982508,NATURAL FORCE DAMAGE,EARTH MOVEMENT,220.0,,0.0,220.0,NO,NO,YES,2015-11-17 11:54:00,2015-12-04 18:23:00,0.0
2015-11-17 17:10:00,"MAGELLAN TERMINALS HOLDINGS, LP",GALENA PARK TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,GALENA PARK,HARRIS,TX,29.75079,-95.20356,INCORRECT OPERATION,OTHER INCORRECT OPERATION,53.47,,53.0,0.47,NO,NO,YES,2015-11-17 17:10:00,2015-11-19 19:00:00,0.0
2015-11-18 08:00:00,SUNOCO PIPELINE L.P.,ALVORD STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,ALVORD,WISE,TX,33.34157,-97.6054,CORROSION,INTERNAL,2.0,,1.0,1.0,NO,NO,NO,,,0.0
2015-11-18 13:00:00,SUNOCO PIPELINE L.P.,EASTLAND STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,RANGER,EASTLAND,TX,32.49804,-98.63654,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,2.0,,0.0,2.0,NO,NO,NO,,,0.0
2015-11-20 09:30:00,"CHAPARRAL ENERGY, LLC",COFFEYVILLE CO2 PIPELINE,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),,,,OSAGE,OK,36.79693,-96.663049,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1181.0,0.0,0.0,1181.0,NO,NO,NO,,,0.0
2015-11-21 07:50:00,ROSE ROCK MIDSTREAM L.P.,HANSTON STATION,ONSHORE,TANK,CRUDE OIL,,,,HODGEMAN,KS,38.13059,-99.7153,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",40.0,,40.0,0.0,NO,NO,YES,2015-11-21 08:15:00,2015-11-21 10:45:00,0.0
2015-11-23 10:30:00,COLONIAL PIPELINE CO,GREENSBORO JUNCTION TANK FARM,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,GREENSBORO,GUILFORD,NC,36.07129,-79.93687,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.69,,3.69,0.0,NO,NO,YES,2015-12-01 16:40:00,2015-12-02 01:00:00,0.0
2015-11-25 23:00:00,ENERGY TRANSFER COMPANY,RIO BRAVO CRUDE PIPELINE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,GEORGE WEST,LIVE OAK,TX,28.3448,-98.1212,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.0,,1.0,0.0,NO,NO,NO,,,0.0
2015-11-27 07:00:00,VALERO PARTNERS OPERATING CO. LLC,LUCAS TANK 1956,ONSHORE,ABOVEGROUND,CRUDE OIL,,,BEAUMONT,JEFFERSON,TX,29.99604,-94.074072,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,798.0,,798.0,0.0,NO,NO,NO,,,0.0
2015-11-30 11:20:00,"BKEP PIPELINE, LLC",BROOKS TANK LINE,ONSHORE,UNDERGROUND,CRUDE OIL,,,,SEMINOLE,OK,35.139732,-96.632111,CORROSION,INTERNAL,225.0,,211.0,14.0,NO,NO,NO,,,0.0
2015-12-01 07:15:00,"VITOL MIDSTREAM, LLC",SALE RANCH 37-17H,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,MARTIN,TX,32.210556,-101.978889,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,19.0,,15.0,4.0,NO,NO,YES,2015-12-01 07:30:00,2015-12-01 08:30:00,0.0
2015-12-01 09:50:00,"CCPS TRANSPORTATION, LLC",QUINCY STATION LINE 59,ONSHORE,ABOVEGROUND,CRUDE OIL,,,QUINCY,ADAMS,IL,39.995669,-91.378703,INCORRECT OPERATION,INCORRECT VALVE POSITION,1.14,,1.14,0.0,NO,NO,NO,,,0.0
2015-12-01 22:10:00,ENTERPRISE CRUDE PIPELINE LLC,CUSHING WEST TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,,,CUSHING,PAYNE,OK,35.95201,-96.759592,CORROSION,INTERNAL,1000.0,,1000.0,0.0,NO,NO,YES,2015-12-01 22:10:00,2015-12-02 13:00:00,0.0
2015-12-02 13:00:00,ENTERPRISE PRODUCTS OPERATING LLC,PORT ARTHUR TERMINAL TO BEAUMONT TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PORT ARTHUR,JEFFERSON,TX,29.912017,-94.008532,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.1,,0.1,0.0,NO,NO,NO,,,0.0
2015-12-03 10:12:00,ENERGY TRANSFER COMPANY,SALT CREEK LATERAL,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,REEVES,TX,31.925091,-104.01825,OTHER OUTSIDE FORCE DAMAGE,FIRE/EXPLOSION AS PRIMARY CAUSE,443.0,0.0,0.0,443.0,NO,NO,YES,2015-12-03 11:00:00,,0.0
2015-12-04 07:00:00,"PLAINS PIPELINE, L.P.",JOE MABEE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,TARZAN,MARTIN,TX,32.368825,-102.143282,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.75,,0.75,0.0,NO,NO,YES,2015-12-03 17:03:00,2015-12-04 12:11:00,0.0
2015-12-08 01:38:00,CRIMSON PIPELINE L.P.," VENTURA 10"" CRUDE PIPELINE",ONSHORE,UNDERGROUND,CRUDE OIL,,,SOMIS,VENTURA,CA,34.263642,-119.042773,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,211.0,,210.0,1.0,NO,NO,YES,2015-12-08 01:38:00,2015-12-10 10:00:00,0.0
2015-12-10 09:45:00,"SHELL PIPELINE CO., L.P.",EMIDIO TANK FARM,ONSHORE,ABOVEGROUND,CRUDE OIL,,,BAKERSFIELD,KERN,CA,35.0614452,-119.0635177,INCORRECT OPERATION,INCORRECT VALVE POSITION,4.93,,4.93,0.0,NO,NO,YES,2015-12-10 10:00:00,2015-12-10 19:25:00,0.0
2015-12-11 10:30:00,ENTERPRISE CRUDE PIPELINE LLC,HOBBS STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,HOBBS,LEA,NM,32.65151,-103.138489,CORROSION,INTERNAL,1.5,,1.5,0.0,NO,NO,YES,2015-12-11 10:30:00,2015-12-11 12:30:00,0.0
2015-12-14 13:45:00,"PLAINS PIPELINE, L.P.",COLORADO CITY BASIN,ONSHORE,ABOVEGROUND,CRUDE OIL,,,HERMLEIGH,SCURRY,TX,32.53021,-100.83544,CORROSION,INTERNAL,10.0,,10.0,0.0,NO,NO,YES,2015-12-14 14:15:00,2015-12-14 23:00:00,0.0
2015-12-14 22:30:00,ENTERPRISE CRUDE PIPELINE LLC,HSC,ONSHORE,ABOVEGROUND,CRUDE OIL,,,HOUSTON,HARRIS,TX,29.747625,-95.128797,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.5,,0.5,0.0,NO,NO,NO,,,0.0
2015-12-15 17:30:00,"SHELL PIPELINE CO., L.P.",MARTINEZ PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,MARTINEZ,CONTRA COSTA,CA,38.0251564,-122.1292343,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.95,,0.48,0.47,NO,NO,NO,,,0.0
2015-12-16 11:20:00,"CHAPARRAL ENERGY, LLC",HOXBAR CO2 PIPELINE,ONSHORE,UNDERGROUND,CO2 (CARBON DIOXIDE),,,,STEPHENS,OK,34.472502,-97.66435,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",21.0,464.0,0.0,21.0,NO,NO,YES,2015-12-16 13:45:00,2015-12-17 15:30:00,0.0
2015-12-17 13:12:00,"ONEOK NGL PIPELINE, LLC","ONEOK #1 10"" LAKE COLORADO CITY TO CR 349",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,NOLAN,TX,32.429722,-100.445277,CORROSION,EXTERNAL,0.02,0.0,0.0,0.02,NO,NO,YES,2015-12-18 09:30:00,2015-12-20 23:00:00,0.0
2015-12-18 07:30:00,"PLAINS PIPELINE, L.P.",CASHION STATION,ONSHORE,TANK,CRUDE OIL,,,CASHION,KINGFISHER,OK,35.768817,-97.692603,CORROSION,INTERNAL,2.0,,2.0,0.0,NO,NO,YES,2015-12-18 07:35:00,2015-12-18 14:00:00,0.0
2015-12-21 14:20:00,"MAGELLAN PIPELINE COMPANY, LP","LAMAR-TEXAS CITY 4"" LINE",ONSHORE,UNDERGROUND,CRUDE OIL,,,TEXAS CITY,GALVESTON,TX,29.38357,-94.92492,CORROSION,EXTERNAL,9.76,,9.76,0.0,NO,NO,NO,,,0.0
2015-12-23 20:30:00,"MAGELLAN PIPELINE COMPANY, LP",DES MOINES TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,DES MOINES,POLK,IA,41.56348,-93.52167,ALL OTHER CAUSES,MISCELLANEOUS,10.0,,2.0,8.0,NO,NO,NO,,,0.0
2015-12-24 15:20:00,SEADRIFT PIPELINE CORP,GCPL_ELLA-SEADRIFT_8IN,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE,,REFUGIO COUNTY,TX,28.16015,-97.25506,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.8,0.0,0.0,0.8,NO,NO,NO,,,0.0
2015-12-25 10:10:00,ENTERPRISE CRUDE PIPELINE LLC,OLNEY STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,OLNEY ,ARCHER COUNTY,TX,33.424148,-98.750598,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.0,,3.0,0.0,NO,NO,YES,2015-12-25 01:43:00,2015-12-25 10:20:00,0.0
2016-01-01 11:00:00,PHILLIPS 66 PIPELINE LLC,BEAUMONT TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,,,NEDERLAND,JEFFERSON,TX,29.991266,-93.987165,CORROSION,INTERNAL,0.59,,0.24,0.35,NO,NO,YES,2016-01-01 23:00:00,2016-01-02 22:15:00,0.0
2016-01-03 18:13:00,"PLAINS PIPELINE, L.P.",BRAHANEY JUNCTION STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,DENVER CITY,YOAKUM,TX,33.098846,-102.768494,OTHER OUTSIDE FORCE DAMAGE,INTENTIONAL DAMAGE,1850.0,,1600.0,250.0,NO,NO,YES,2016-01-03 17:10:00,2016-01-05 12:00:00,0.0
2016-01-04 12:15:00,PHILLIPS 66 PIPELINE LLC,PR-01,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,HUTCHINSON,TX,35.849254,-101.441487,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.35,0.0,0.0,0.35,NO,NO,NO,,,0.0
2016-01-04 13:10:00,"MAGELLAN PIPELINE COMPANY, LP",MIDDLEBURY JCT.,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,,LEE ,IL,41.78788,-89.16688,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,1.8,,1.8,0.0,NO,NO,NO,,,0.0
2016-01-05 08:00:00,PLANTATION PIPE LINE CO,COLLINS TANK FARM,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,COLLINS,COVINGTON,MS,31.635562,-89.517286,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,1.07,,1.07,0.0,NO,NO,NO,,,0.0
2016-01-08 05:15:00,"PLAINS MARKETING, L.P.",CUSHING TERMINAL,ONSHORE,TANK,CRUDE OIL,,,CUSHING,LINCOLN,OK,35.94155,-96.73679,INCORRECT OPERATION,INCORRECT INSTALLATION,4.0,,4.0,0.0,NO,NO,YES,2016-01-08 05:15:00,2016-01-08 10:50:00,0.0
2016-01-08 06:47:00,"PLAINS PIPELINE, L.P.",CHINA GROVE,ONSHORE,TANK,CRUDE OIL,,,HERMLEIGH,SCURRY,TX,32.533257,-100.844335,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,200.0,,200.0,0.0,NO,NO,YES,2016-01-08 06:50:00,2016-01-11 09:23:00,0.0
2016-01-08 08:29:00,COLONIAL PIPELINE CO,LINE 1 BATON ROUGE TO COLLINS,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,GREENSBURG,ST. HELENA,LA,30.92979,-90.82982,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",2853.5,,19.5,2834.0,NO,NO,YES,2016-01-12 14:16:00,2016-01-14 09:10:00,0.0
2016-01-08 14:15:00,MID - VALLEY PIPELINE CO,HEBRON STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,BURLINGTON,BOONE,KY,39.0355,-84.6902,CORROSION,INTERNAL,10.0,,10.0,0.0,NO,NO,NO,,,0.0
2016-01-11 11:23:00,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",CONWAY WEST,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,MCPHERSON,MCPHERSON,KS,38.37783053,-97.83460727,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,140.0,0.0,0.0,140.0,NO,NO,YES,2016-01-11 11:45:00,2016-01-12 06:30:00,0.0
2016-01-12 03:20:00,"MAGELLAN PIPELINE COMPANY, LP",WEST TULSA EXPLORER,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,TULSA,TULSA,OK,36.13064,-96.02448,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,11.0,,10.0,1.0,NO,NO,YES,2016-01-12 03:20:00,2016-01-12 16:00:00,0.0
2016-01-12 10:45:00,COLONIAL PIPELINE CO,PORT SOCONY DELIVERY,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,STATEN ISLAND,RICHMOND,NY,40.548003,-74.238058,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.31,,0.3,0.01,NO,NO,YES,2016-01-12 10:45:00,2016-01-13 07:00:00,0.0
2016-01-12 11:40:00,MARATHON PIPE LINE LLC,GALVESTON BAY REFINERY - BAYTOWN 8 INCH,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,TEXAS CITY,GALVESTON ,TX,29.366003,-94.929943,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.2,0.0,0.0,0.2,NO,NO,YES,2016-01-12 11:43:00,2016-01-15 03:49:00,0.0
2016-01-13 06:30:00,ENTERPRISE CRUDE PIPELINE LLC,LYNCH STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,HOBBS,LEA,NM,32.53707,-103.52274,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2.0,,2.0,0.0,NO,NO,YES,2016-01-13 06:30:00,2016-01-13 12:00:00,0.0
2016-01-13 09:50:00,ENTERPRISE CRUDE PIPELINE LLC,HOBBS STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,HOBBS,LEA,NM,32.650659,-103.139764,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.5,,0.5,0.0,NO,NO,YES,2016-01-13 09:50:00,2016-01-13 15:00:00,0.0
2016-01-13 13:10:00,"MAGELLAN TERMINALS HOLDINGS, LP",CENTRAL CUSHING TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,PAYNE,OK,35.94498,-96.74822,CORROSION,INTERNAL,1.0,,1.0,0.0,NO,NO,NO,,,0.0
2016-01-15 04:30:00,ENTERPRISE PRODUCTS OPERATING LLC,BURDEN JUNCTION TO COFFEYVILLE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,BUTANE,COFFEYVILLE,MONTGOMERY,KS,37.058121,-95.634147,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,169.0,238.0,20.0,149.0,NO,NO,YES,2016-01-15 09:57:00,2016-01-29 08:31:00,0.0
2016-01-15 17:30:00,WILLIAMS FIELD SERVICES,OVERLAND PASS PIPELINE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,CARBON COUNTY,WY,41.6514111,-107.8231666,NATURAL FORCE DAMAGE,TEMPERATURE,1.1,0.0,0.0,1.1,NO,NO,YES,2016-01-15 17:30:00,2016-01-15 21:45:00,0.0
2016-01-15 19:00:00,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",MORIARTY TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,MORIARTY,TORRANCE,NM,34.998458,-106.023817,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,,0.0,0.24,YES,NO,YES,2016-01-15 19:35:00,2016-01-17 13:05:00,0.0
2016-01-17 14:05:00,IMTT-BAYONNE,IMTT-BAYONNE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BAYONNE,HUDSON,NJ,40.661111,-74.110595,CORROSION,INTERNAL,519.0,,200.0,319.0,NO,NO,NO,,,0.0
2016-01-18 10:15:00,EXXONMOBIL OIL CORP - WEST COAST,MIDWAY STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,KERN,CA,35.225037,-119.55979,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.48,,0.48,0.0,NO,NO,YES,2016-01-18 10:15:00,2016-01-18 12:00:00,0.0
2016-01-19 15:35:00,TESORO HIGH PLAINS PIPELINE COMPANY LLC,TESORO HIGH PLAINS PIPELINE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,MCKENZIE,ND,47.86055,-103.9325,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,,1.0,0.0,NO,NO,YES,2016-01-19 16:04:00,2016-01-19 18:38:00,0.0
2016-01-20 07:25:00,SUNOCO PIPELINE L.P.,EAGLE POINT TANK FARM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,WESTVILLE,GLOUCESTER,NJ,39.8653,-75.1379,NATURAL FORCE DAMAGE,TEMPERATURE,1.4,,1.4,0.0,NO,NO,NO,,,0.0
2016-01-20 08:05:00,JAYHAWK PIPELINE LLC,FREES STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,BARTON,KS,38.623253,-98.533735,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.6,,0.75,0.85,NO,NO,NO,,,0.0
2016-01-21 15:34:00,ENTERPRISE PRODUCTS OPERATING LLC,OLTON STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,HALFWAY,HALE ,TX,34.217554,-102.031489,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.0,3.0,0.0,1.0,NO,NO,NO,,,0.0
2016-01-22 09:00:00,WEST SHORE PIPELINE CO,DES PLAINES,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,ARLINGTON HEIGHTS,COOK,IL,42.024238,-87.950772,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.0,,1.0,0.0,NO,NO,YES,2016-01-22 09:00:00,2016-02-09 07:30:00,0.0
2016-01-22 15:00:00,"KINDER MORGAN LIQUID TERMINALS, LLC",PASADENA,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PASADENA,HARRIS,TX,29.72536,-95.20334,CORROSION,INTERNAL,485.0,,484.0,1.0,NO,NO,NO,,,0.0
2016-01-22 16:30:00,"ONEOK NGL PIPELINE, LLC","ONEOK #1- 10"" LAKE COLORADO CITY TO CR 349 ",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,NOLAN,TX,32.431944,-101.44,CORROSION,EXTERNAL,0.02,0.0,0.0,0.02,NO,NO,YES,2016-01-23 07:06:00,2016-01-24 16:30:00,0.0
2016-01-22 17:30:00,COLONIAL PIPELINE CO,PELHAM JUNCTION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PELHAM,SHELBY,AL,33.28207,-86.803177,CORROSION,EXTERNAL,2.67,,2.67,0.0,NO,NO,YES,2016-01-22 19:18:00,2016-01-22 22:00:00,0.0
2016-01-23 07:10:00,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT CRUDE TERMINAL,ONSHORE,TANK,CRUDE OIL,,,BEAUMONT,JEFFERSON,TX,30.008867,-94.054261,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,1.0,,1.0,0.0,NO,NO,NO,,,0.0
2016-01-23 10:00:00,"DELEK LOGISTICS OPERATING, LLC.","PALINE PIPELINE COMPANY 10"" MAIN",ONSHORE,UNDERGROUND,CRUDE OIL,,,,TYLER,TX,30.6337,-94.21708,CORROSION,EXTERNAL,180.0,,160.0,20.0,NO,NO,NO,,,0.0
2016-01-26 08:00:00,PHILLIPS 66 PIPELINE LLC,AM-10 / BORGER PRODUCTS TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,BORGER,HUTCHINSON,TX,35.719298,-101.353026,INCORRECT OPERATION,OTHER INCORRECT OPERATION,2.8,,2.8,0.0,NO,NO,NO,,,0.0
2016-01-26 08:35:00,ENTERPRISE PRODUCTS OPERATING LLC,SEYMOUR TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,SEYMOUR,JACKSON,IN,39.025364,-85.850245,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,533.0,,480.0,53.0,NO,NO,NO,,,0.0
2016-01-26 10:45:00,"GENESIS PIPELINE USA, L.P.",JAY STATION,ONSHORE,TANK,CRUDE OIL,,,JAY,SANTA ROSA,MS,30.958681,-87.179142,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,11.0,,11.0,0.0,NO,NO,NO,,,0.0
2016-01-27 14:00:00,COLONIAL PIPELINE CO,GREENSBORO JUNCTION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,GREENSBORO,GUILFORD,NC,36.06684,-79.93512,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,11.0,,11.0,0.0,NO,NO,NO,,,0.0
